name,path,size,file_or_dir
w32.exe,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,91648,file
w64-arm.exe,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,168448,file
w64.exe,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,101888,file
wheel.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,43898,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib,581,file
compat.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,31393,file
database.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,43133,file
index.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,17298,file
locators.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,38355,file
manifest.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,10215,file
markers.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,5021,file
metadata.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,26772,file
resources.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,11021,file
scripts.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,11487,file
util.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,51682,file
version.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,20136,file
wheel.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,28116,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distlib\__pycache__,1047,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distro,42471,directory
distro.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distro,48841,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distro,981,file
__main__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distro,64,file
distro.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distro\__pycache__,41317,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distro\__pycache__,900,file
__main__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\distro\__pycache__,254,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,205248,directory
codec.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,3374,file
compat.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,321,file
core.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,12795,file
idnadata.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,44025,file
intranges.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,1881,file
package_data.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,21,file
uts46data.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,204400,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna,849,file
codec.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,2803,file
compat.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,732,file
core.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,9575,file
idnadata.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,38210,file
intranges.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,1969,file
package_data.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,196,file
uts46data.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,150931,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\idna\__pycache__,832,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack,34992,directory
exceptions.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack,1081,file
ext.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack,6080,file
fallback.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack,34557,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack,1132,file
exceptions.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,1793,file
ext.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,6301,file
fallback.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,25468,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\msgpack\__pycache__,1430,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,78975,directory
markers.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,8487,file
requirements.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,4676,file
specifiers.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,30110,file
tags.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,15699,file
utils.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,4200,file
version.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,14665,file
_manylinux.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,11488,file
_musllinux.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,4378,file
_structures.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,1431,file
__about__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,661,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging,497,file
markers.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,9274,file
requirements.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,3960,file
specifiers.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,21512,file
tags.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,12181,file
utils.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,3560,file
version.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,12910,file
_manylinux.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,7285,file
_musllinux.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,4597,file
_structures.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,2690,file
__about__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,575,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\packaging\__pycache__,431,file
in_process,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,22723,directory
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,33834,directory
build.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,3457,file
check.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,6084,file
colorlog.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,4098,file
compat.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,1253,file
dirtools.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,1129,file
envbuild.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,6100,file
meta.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,2463,file
wrappers.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,13429,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517,130,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\in_process,10959,directory
_in_process.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\in_process,11201,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\in_process,563,file
_in_process.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\in_process\__pycache__,10053,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\in_process\__pycache__,906,file
build.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,3581,file
check.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,4545,file
colorlog.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,2949,file
compat.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,1522,file
dirtools.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,1340,file
envbuild.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,4363,file
meta.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,2945,file
wrappers.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,12291,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pep517\__pycache__,298,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pkg_resources,100520,directory
py31compat.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pkg_resources,562,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pkg_resources,108287,file
py31compat.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__,645,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pkg_resources\__pycache__,99875,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,37980,directory
android.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,4068,file
api.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,4910,file
macos.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,2655,file
unix.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,6910,file
version.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,78,file
windows.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,6439,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,12831,file
__main__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs,1176,file
android.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__,4311,file
api.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__,5187,file
macos.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__,3175,file
unix.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__,6876,file
version.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__,278,file
windows.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__,6419,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__,10513,file
__main__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\platformdirs\__pycache__,1221,file
filters,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,69794,directory
formatters,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,251693,directory
lexers,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,235181,directory
styles,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,6457,directory
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,114595,directory
cmdline.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,23408,file
console.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,1697,file
filter.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,1938,file
formatter.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,2917,file
lexer.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,32005,file
modeline.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,986,file
plugin.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,1727,file
regexopt.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,3072,file
scanner.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,3092,file
sphinxext.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,4630,file
style.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,6257,file
token.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,6143,file
unistring.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,63187,file
util.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,9110,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,3002,file
__main__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments,353,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\filters,29502,directory
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\filters,40292,file
__init__.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\filters\__pycache__,29502,file
__pycache__,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,113114,directory
bbcode.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,3314,file
groff.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,5086,file
html.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,35441,file
img.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,21819,file
irc.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,5871,file
latex.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,19351,file
other.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,5073,file
pangomarkup.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,2212,file
rtf.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,5014,file
svg.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,7335,file
terminal.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,4674,file
terminal256.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,11753,file
_mapping.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,6517,file
__init__.py,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters,5119,file
bbcode.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__,3070,file
groff.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__,4383,file
html.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__,29117,file
img.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__,17482,file
irc.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__,4573,file
latex.cpython-310.pyc,C:\Users\georg\first_project\venv\Lib\site-packages\pip\_vendor\pygments\formatters\__pycache__,13783,file
